ID,year,match_date,player,team,runs,balls,fours,sixes,PlayerOut,times_out,is_out,strike_rate,legal_balls,runs_conceded,wickets,economy
211028,2005,2005-06-13,A Flintoff,England,6.0,6.0,0.0,0.0,A Flintoff,1.0,True,100.0,18.0,16.0,0.0,5.333333333333333
211028,2005,2005-06-13,A Symonds,Australia,0.0,2.0,0.0,0.0,A Symonds,1.0,True,0.0,18.0,14.0,2.0,4.666666666666667
211028,2005,2005-06-13,AC Gilchrist,Australia,15.0,14.0,3.0,0.0,AC Gilchrist,1.0,True,107.14285714285714,,,,
211028,2005,2005-06-13,AJ Strauss,England,18.0,17.0,1.0,0.0,AJ Strauss,1.0,True,105.88235294117648,,,,
211028,2005,2005-06-13,B Lee,Australia,15.0,20.0,1.0,0.0,B Lee,1.0,True,75.0,18.0,32.0,0.0,10.666666666666666
211028,2005,,D Gough,,,,,,,,,,18.0,17.0,3.0,5.666666666666667
211028,2005,2005-06-13,DR Martyn,Australia,4.0,4.0,1.0,0.0,DR Martyn,1.0,True,100.0,,,,
211028,2005,2005-06-13,GD McGrath,Australia,5.0,12.0,0.0,0.0,GD McGrath,1.0,True,41.66666666666667,24.0,31.0,3.0,7.75
211028,2005,2005-06-13,GO Jones,England,19.0,14.0,4.0,0.0,GO Jones,1.0,True,135.71428571428572,,,,
211028,2005,,J Lewis,,,,,,,,,,24.0,24.0,4.0,6.0
211028,2005,2005-06-13,JN Gillespie,Australia,24.0,18.0,4.0,0.0,JN Gillespie,1.0,True,133.33333333333331,24.0,49.0,1.0,12.25
211028,2005,2005-06-13,KP Pietersen,England,34.0,18.0,3.0,1.0,KP Pietersen,1.0,True,188.88888888888889,,,,
211028,2005,2005-06-13,ME Trescothick,England,41.0,38.0,5.0,0.0,ME Trescothick,1.0,True,107.89473684210526,,,,
211028,2005,2005-06-13,MEK Hussey,Australia,1.0,6.0,0.0,0.0,MEK Hussey,1.0,True,16.666666666666664,,,,
211028,2005,2005-06-13,MJ Clarke,Australia,0.0,1.0,0.0,0.0,MJ Clarke,1.0,True,0.0,18.0,25.0,1.0,8.333333333333334
211028,2005,2005-06-13,ML Hayden,Australia,6.0,4.0,1.0,0.0,ML Hayden,1.0,True,150.0,,,,
211028,2005,2005-06-13,MP Vaughan,England,0.0,1.0,0.0,0.0,MP Vaughan,1.0,True,0.0,,,,
211028,2005,2005-06-13,MS Kasprowicz,Australia,3.0,6.0,0.0,0.0,,0.0,False,50.0,18.0,28.0,1.0,9.333333333333334
211028,2005,2005-06-13,PD Collingwood,England,46.0,26.0,5.0,2.0,PD Collingwood,1.0,True,176.9230769230769,12.0,9.0,2.0,4.5
211028,2005,2005-06-13,RT Ponting,Australia,0.0,3.0,0.0,0.0,RT Ponting,1.0,True,0.0,,,,
211028,2005,,SJ Harmison,,,,,,,,,,15.0,13.0,1.0,5.2
211028,2005,2005-06-13,VS Solanki,England,9.0,5.0,1.0,0.0,VS Solanki,1.0,True,180.0,,,,
211048,2005,2005-02-17,A Symonds,Australia,32.0,15.0,4.0,2.0,A Symonds,1.0,True,213.33333333333334,18.0,33.0,1.0,11.0
211048,2005,2005-02-17,AC Gilchrist,Australia,1.0,4.0,0.0,0.0,AC Gilchrist,1.0,True,25.0,,,,
211048,2005,2005-02-17,AR Adams,New Zealand,7.0,7.0,1.0,0.0,AR Adams,1.0,True,100.0,24.0,42.0,0.0,10.5
211048,2005,,B Lee,,,,,,,,,,24.0,26.0,1.0,6.5
211048,2005,2005-02-17,BB McCullum,New Zealand,36.0,25.0,5.0,1.0,BB McCullum,1.0,True,144.0,,,,
211048,2005,2005-02-17,CD McMillan,New Zealand,9.0,9.0,0.0,1.0,CD McMillan,1.0,True,100.0,,,,
211048,2005,2005-02-17,CL Cairns,New Zealand,1.0,4.0,0.0,0.0,CL Cairns,1.0,True,25.0,24.0,28.0,1.0,7.0
211048,2005,2005-02-17,DR Martyn,Australia,3.0,5.0,0.0,0.0,DR Martyn,1.0,True,60.0,,,,
211048,2005,2005-02-17,DR Tuffey,New Zealand,5.0,2.0,1.0,0.0,,0.0,False,250.0,24.0,52.0,1.0,13.0
211048,2005,,GD McGrath,,,,,,,,,,24.0,48.0,2.0,12.0
211048,2005,2005-02-17,HJH Marshall,New Zealand,8.0,7.0,0.0,0.0,HJH Marshall,1.0,True,114.28571428571428,,,,
211048,2005,,JR Hopes,,,,,,,,,,18.0,23.0,1.0,7.666666666666667
211048,2005,2005-02-17,JW Wilson,New Zealand,18.0,14.0,2.0,0.0,JW Wilson,1.0,True,128.57142857142858,24.0,48.0,0.0,12.0
211048,2005,2005-02-17,KD Mills,New Zealand,0.0,1.0,0.0,0.0,KD Mills,1.0,True,0.0,24.0,44.0,3.0,11.0
211048,2005,2005-02-17,MEK Hussey,Australia,31.0,15.0,1.0,3.0,,0.0,False,206.66666666666669,,,,
211048,2005,2005-02-17,MJ Clarke,Australia,7.0,4.0,0.0,1.0,MJ Clarke,1.0,True,175.0,12.0,11.0,0.0,5.5
211048,2005,,MS Kasprowicz,,,,,,,,,,24.0,29.0,4.0,7.25
211048,2005,2005-02-17,MS Sinclair,New Zealand,0.0,1.0,0.0,0.0,MS Sinclair,1.0,True,0.0,,,,
211048,2005,2005-02-17,RT Ponting,Australia,98.0,55.0,8.0,5.0,,0.0,False,178.1818181818182,,,,
211048,2005,2005-02-17,SB Styris,New Zealand,66.0,39.0,5.0,3.0,SB Styris,1.0,True,169.23076923076923,,,,
211048,2005,2005-02-17,SM Katich,Australia,30.0,25.0,2.0,1.0,SM Katich,1.0,True,120.0,,,,
211048,2005,2005-02-17,SP Fleming,New Zealand,18.0,13.0,3.0,0.0,SP Fleming,1.0,True,138.46153846153845,,,,
222678,2005,2005-10-21,A Nel,South Africa,0.0,2.0,0.0,0.0,,0.0,False,0.0,24.0,19.0,2.0,4.75
222678,2005,2005-10-21,AG Prince,South Africa,5.0,6.0,0.0,0.0,AG Prince,1.0,True,83.33333333333334,,,,
222678,2005,,AR Adams,,,,,,,,,,24.0,28.0,1.0,7.0
222678,2005,2005-10-21,BB McCullum,New Zealand,17.0,9.0,1.0,1.0,,0.0,False,188.88888888888889,,,,
222678,2005,2005-10-21,CD McMillan,New Zealand,15.0,19.0,1.0,0.0,CD McMillan,1.0,True,78.94736842105263,,,,
222678,2005,2005-10-21,CK Langeveldt,South Africa,2.0,4.0,0.0,0.0,CK Langeveldt,1.0,True,50.0,12.0,15.0,2.0,7.5
222678,2005,2005-10-21,GC Smith,South Africa,61.0,44.0,10.0,1.0,GC Smith,1.0,True,138.63636363636365,6.0,21.0,0.0,21.0
222678,2005,2005-10-21,HH Gibbs,South Africa,9.0,7.0,1.0,0.0,HH Gibbs,1.0,True,128.57142857142858,,,,
222678,2005,2005-10-21,HJH Marshall,New Zealand,3.0,3.0,0.0,0.0,HJH Marshall,1.0,True,100.0,,,,
222678,2005,2005-10-21,JA Morkel,South Africa,11.0,12.0,0.0,1.0,JA Morkel,1.0,True,91.66666666666666,12.0,13.0,0.0,6.5
222678,2005,2005-10-21,JDP Oram,New Zealand,23.0,16.0,1.0,2.0,,0.0,False,143.75,,,,
222678,2005,2005-10-21,JH Kallis,South Africa,20.0,18.0,1.0,1.0,JH Kallis,1.0,True,111.11111111111111,,,,
222678,2005,2005-10-21,JM Kemp,South Africa,8.0,11.0,1.0,0.0,JM Kemp,1.0,True,72.72727272727273,,,,
222678,2005,,JS Patel,,,,,,,,,,24.0,21.0,3.0,5.25
222678,2005,,KD Mills,,,,,,,,,,24.0,38.0,0.0,9.5
222678,2005,2005-10-21,M Ntini,South Africa,5.0,6.0,1.0,0.0,M Ntini,1.0,True,83.33333333333334,12.0,21.0,0.0,10.5
222678,2005,2005-10-21,MV Boucher,South Africa,4.0,8.0,0.0,0.0,MV Boucher,1.0,True,50.0,,,,
222678,2005,,N Boje,,,,,,,,,,24.0,29.0,1.0,7.25
222678,2005,2005-10-21,NJ Astle,New Zealand,10.0,11.0,1.0,0.0,NJ Astle,1.0,True,90.9090909090909,24.0,21.0,3.0,5.25
222678,2005,2005-10-21,SB Styris,New Zealand,24.0,29.0,2.0,0.0,SB Styris,1.0,True,82.75862068965517,,,,
222678,2005,,SE Bond,,,,,,,,,,21.0,25.0,2.0,7.142857142857143
222678,2005,2005-10-21,SM Pollock,South Africa,0.0,2.0,0.0,0.0,SM Pollock,1.0,True,0.0,18.0,16.0,0.0,5.333333333333333
222678,2005,2005-10-21,SP Fleming,New Zealand,31.0,26.0,6.0,0.0,SP Fleming,1.0,True,119.23076923076923,,,,
225263,2006,2006-08-28,AJ Strauss,England,0.0,2.0,0.0,0.0,AJ Strauss,1.0,True,0.0,,,,
225263,2006,2006-08-28,Abdul Razzaq,Pakistan,17.0,8.0,4.0,0.0,,0.0,False,212.5,24.0,32.0,3.0,8.0
225263,2006,2006-08-28,CMW Read,England,13.0,11.0,2.0,0.0,CMW Read,1.0,True,118.18181818181819,,,,
225263,2006,,D Gough,,,,,,,,,,23.0,34.0,0.0,8.869565217391305
225263,2006,2006-08-28,IR Bell,England,14.0,17.0,2.0,0.0,IR Bell,1.0,True,82.35294117647058,,,,
225263,2006,2006-08-28,Inzamam-ul-Haq,Pakistan,11.0,16.0,0.0,1.0,,0.0,False,68.75,,,,
225263,2006,2006-08-28,JWM Dalrymple,England,27.0,29.0,2.0,0.0,JWM Dalrymple,1.0,True,93.10344827586206,12.0,10.0,1.0,5.0
225263,2006,2006-08-28,KP Pietersen,England,0.0,1.0,0.0,0.0,KP Pietersen,1.0,True,0.0,,,,
225263,2006,2006-08-28,ME Trescothick,England,53.0,37.0,9.0,0.0,ME Trescothick,1.0,True,143.24324324324326,,,,
225263,2006,2006-08-28,MH Yardy,England,24.0,14.0,2.0,1.0,,0.0,False,171.42857142857142,18.0,21.0,1.0,7.0
225263,2006,,Mohammad Asif,,,,,,,,,,24.0,24.0,2.0,6.0
225263,2006,2006-08-28,Mohammad Hafeez,Pakistan,46.0,42.0,5.0,0.0,Mohammad Hafeez,1.0,True,109.52380952380953,,,,
225263,2006,2006-08-28,Mohammad Yousuf,Pakistan,20.0,20.0,2.0,1.0,Mohammad Yousuf,1.0,True,100.0,,,,
225263,2006,,Naved-ul-Hasan,,,,,,,,,,24.0,26.0,1.0,6.5
225263,2006,2006-08-28,PD Collingwood,England,2.0,11.0,0.0,0.0,PD Collingwood,1.0,True,18.181818181818183,12.0,19.0,0.0,9.5
225263,2006,,SCJ Broad,,,,,,,,,,24.0,35.0,2.0,8.75
225263,2006,2006-08-28,SI Mahmood,England,0.0,1.0,0.0,0.0,,0.0,False,0.0,18.0,29.0,0.0,9.666666666666666
225263,2006,2006-08-28,Shahid Afridi,Pakistan,28.0,12.0,5.0,1.0,Shahid Afridi,1.0,True,233.33333333333334,24.0,29.0,0.0,7.25
225263,2006,,Shoaib Akhtar,,,,,,,,,,24.0,33.0,1.0,8.25
225263,2006,2006-08-28,Shoaib Malik,Pakistan,16.0,16.0,2.0,0.0,Shoaib Malik,1.0,True,100.0,,,,
225263,2006,2006-08-28,Younis Khan,Pakistan,0.0,1.0,0.0,0.0,Younis Khan,1.0,True,0.0,,,,
225271,2006,2006-06-15,AJ Strauss,England,33.0,23.0,6.0,0.0,AJ Strauss,1.0,True,143.47826086956522,,,,
225271,2006,2006-06-15,CK Kapugedera,Sri Lanka,22.0,17.0,0.0,1.0,CK Kapugedera,1.0,True,129.41176470588235,,,,
225271,2006,2006-06-15,CRD Fernando,Sri Lanka,3.0,4.0,0.0,0.0,CRD Fernando,1.0,True,75.0,24.0,24.0,1.0,6.0
225271,2006,2006-06-15,DPMD Jayawardene,Sri Lanka,0.0,1.0,0.0,0.0,DPMD Jayawardene,1.0,True,0.0,,,,
225271,2006,2006-06-15,GO Jones,England,14.0,11.0,1.0,0.0,,0.0,False,127.27272727272727,,,,
225271,2006,2006-06-15,JWM Dalrymple,England,1.0,2.0,0.0,0.0,JWM Dalrymple,1.0,True,50.0,12.0,18.0,1.0,9.0
225271,2006,2006-06-15,KC Sangakkara,Sri Lanka,21.0,14.0,3.0,0.0,KC Sangakkara,1.0,True,150.0,,,,
225271,2006,2006-06-15,KP Pietersen,England,17.0,16.0,1.0,0.0,KP Pietersen,1.0,True,106.25,,,,
225271,2006,,LE Plunkett,,,,,,,,,,24.0,38.0,1.0,9.5
225271,2006,2006-06-15,ME Trescothick,England,72.0,60.0,9.0,1.0,ME Trescothick,1.0,True,120.0,,,,
225271,2006,2006-06-15,MF Maharoof,Sri Lanka,8.0,8.0,0.0,0.0,MF Maharoof,1.0,True,100.0,24.0,30.0,0.0,7.5
225271,2006,2006-06-15,PD Collingwood,England,5.0,7.0,0.0,0.0,PD Collingwood,1.0,True,71.42857142857143,24.0,23.0,4.0,5.75
225271,2006,,PDRL Perera,,,,,,,,,,18.0,31.0,0.0,10.333333333333334
225271,2006,2006-06-15,RP Arnold,Sri Lanka,7.0,8.0,0.0,0.0,RP Arnold,1.0,True,87.5,,,,
225271,2006,,SI Mahmood,,,,,,,,,,24.0,34.0,1.0,8.5
225271,2006,,SJ Harmison,,,,,,,,,,24.0,30.0,0.0,7.5
225271,2006,2006-06-15,SL Malinga,Sri Lanka,13.0,12.0,1.0,0.0,SL Malinga,1.0,True,108.33333333333333,18.0,25.0,0.0,8.333333333333334
225271,2006,2006-06-15,ST Jayasuriya,Sri Lanka,41.0,32.0,4.0,2.0,ST Jayasuriya,1.0,True,128.125,24.0,33.0,2.0,8.25
225271,2006,2006-06-15,TM Dilshan,Sri Lanka,2.0,5.0,0.0,0.0,TM Dilshan,1.0,True,40.0,12.0,18.0,1.0,9.0
225271,2006,2006-06-15,TT Bresnan,England,6.0,6.0,0.0,0.0,,0.0,False,100.0,12.0,20.0,0.0,10.0
225271,2006,2006-06-15,WU Tharanga,Sri Lanka,34.0,27.0,4.0,1.0,WU Tharanga,1.0,True,125.92592592592592,,,,
226374,2006,2006-01-09,A Symonds,Australia,54.0,26.0,6.0,2.0,,0.0,False,207.6923076923077,24.0,26.0,2.0,6.5
226374,2006,2006-01-09,AJ Hall,South Africa,11.0,10.0,1.0,0.0,AJ Hall,1.0,True,110.00000000000001,24.0,39.0,0.0,9.75
226374,2006,2006-01-09,DR Martyn,Australia,96.0,59.0,7.0,5.0,DR Martyn,1.0,True,162.71186440677968,,,,
226374,2006,2006-01-09,GC Smith,South Africa,22.0,26.0,3.0,0.0,GC Smith,1.0,True,84.61538461538461,,,,
226374,2006,2006-01-09,GJP Kruger,South Africa,3.0,5.0,0.0,0.0,GJP Kruger,1.0,True,60.0,24.0,34.0,0.0,8.5
226374,2006,2006-01-09,HH Dippenaar,South Africa,1.0,5.0,0.0,0.0,HH Dippenaar,1.0,True,20.0,,,,
226374,2006,2006-01-09,HH Gibbs,South Africa,0.0,2.0,0.0,0.0,HH Gibbs,1.0,True,0.0,,,,
226374,2006,2006-01-09,J Botha,South Africa,2.0,4.0,0.0,0.0,J Botha,1.0,True,50.0,24.0,43.0,1.0,10.75
226374,2006,2006-01-09,JA Rudolph,South Africa,6.0,7.0,0.0,0.0,,0.0,False,85.71428571428571,,,,
226374,2006,2006-01-09,JH Kallis,South Africa,15.0,13.0,1.0,1.0,JH Kallis,1.0,True,115.38461538461537,6.0,17.0,0.0,17.0
226374,2006,2006-01-09,JR Hopes,Australia,17.0,22.0,2.0,0.0,JR Hopes,1.0,True,77.27272727272727,24.0,26.0,2.0,6.5
226374,2006,2006-01-09,M Zondeki,South Africa,0.0,1.0,0.0,0.0,M Zondeki,1.0,True,0.0,18.0,42.0,1.0,14.0
226374,2006,2006-01-09,MJ Clarke,Australia,0.0,1.0,0.0,0.0,,0.0,False,0.0,,,,
226374,2006,,ML Lewis,,,,,,,,,,21.0,18.0,2.0,5.142857142857143
226374,2006,2006-01-09,MV Boucher,South Africa,29.0,21.0,5.0,0.0,MV Boucher,1.0,True,138.0952380952381,,,,
226374,2006,,NW Bracken,,,,,,,,,,18.0,9.0,2.0,3.0
226374,2006,2006-01-09,RT Ponting,Australia,27.0,19.0,2.0,2.0,RT Ponting,1.0,True,142.10526315789474,,,,
226374,2006,2006-01-09,SM Pollock,South Africa,24.0,18.0,2.0,1.0,SM Pollock,1.0,True,133.33333333333331,24.0,34.0,1.0,8.5
226374,2006,,SR Clark,,,,,,,,,,24.0,35.0,1.0,8.75
237242,2006,2006-02-16,BB McCullum,New Zealand,4.0,10.0,0.0,0.0,BB McCullum,1.0,True,40.0,,,,
237242,2006,2006-02-16,CH Gayle,West Indies,10.0,13.0,2.0,0.0,CH Gayle,1.0,True,76.92307692307693,24.0,22.0,2.0,5.5
237242,2006,2006-02-16,CL Cairns,New Zealand,2.0,10.0,0.0,0.0,CL Cairns,1.0,True,20.0,24.0,24.0,0.0,6.0
237242,2006,2006-02-16,D Ganga,West Indies,26.0,31.0,3.0,1.0,D Ganga,1.0,True,83.87096774193549,,,,
237242,2006,2006-02-16,D Ramdin,West Indies,9.0,4.0,2.0,0.0,D Ramdin,1.0,True,225.0,,,,
237242,2006,2006-02-16,DJ Bravo,West Indies,19.0,16.0,2.0,0.0,,0.0,False,118.75,16.0,16.0,2.0,6.0
237242,2006,,DK Butler,,,,,,,,,,18.0,23.0,0.0,7.666666666666667
237242,2006,2006-02-16,DR Smith,West Indies,8.0,4.0,1.0,0.0,DR Smith,1.0,True,200.0,20.0,9.0,2.0,2.6999999999999997
237242,2006,2006-02-16,HJH Marshall,New Zealand,1.0,4.0,0.0,0.0,HJH Marshall,1.0,True,25.0,,,,
237242,2006,,IDR Bradshaw,,,,,,,,,,24.0,25.0,0.0,6.25
237242,2006,,JE Taylor,,,,,,,,,,18.0,31.0,2.0,10.333333333333334
237242,2006,2006-02-16,JEC Franklin,New Zealand,13.0,9.0,0.0,1.0,,0.0,False,144.44444444444443,24.0,21.0,0.0,5.25
237242,2006,,JS Patel,,,,,,,,,,24.0,32.0,1.0,8.0
237242,2006,2006-02-16,L Vincent,New Zealand,42.0,40.0,5.0,1.0,L Vincent,1.0,True,105.0,,,,
237242,2006,2006-02-16,NJ Astle,New Zealand,5.0,7.0,1.0,0.0,NJ Astle,1.0,True,71.42857142857143,,,,
237242,2006,2006-02-16,PG Fulton,New Zealand,16.0,17.0,0.0,0.0,PG Fulton,1.0,True,94.11764705882352,,,,
237242,2006,2006-02-16,RS Morton,West Indies,4.0,10.0,0.0,0.0,RS Morton,1.0,True,40.0,,,,
237242,2006,2006-02-16,S Chanderpaul,West Indies,26.0,27.0,2.0,0.0,S Chanderpaul,1.0,True,96.29629629629629,,,,
237242,2006,2006-02-16,SB Styris,New Zealand,19.0,17.0,2.0,1.0,SB Styris,1.0,True,111.76470588235294,24.0,33.0,2.0,8.25
237242,2006,2006-02-16,SE Bond,New Zealand,8.0,4.0,1.0,0.0,,0.0,False,200.0,24.0,16.0,2.0,4.0
237242,2006,2006-02-16,SP Fleming,New Zealand,6.0,7.0,1.0,0.0,SP Fleming,1.0,True,85.71428571428571,,,,
237242,2006,2006-02-16,WW Hinds,West Indies,14.0,18.0,1.0,0.0,WW Hinds,1.0,True,77.77777777777779,,,,
238195,2006,2006-02-24,AC Gilchrist,Australia,1.0,3.0,0.0,0.0,AC Gilchrist,1.0,True,33.33333333333333,,,,
238195,2006,,AJ Hall,,,,,,,,,,24.0,22.0,3.0,5.5
238195,2006,2006-02-24,B Lee,Australia,43.0,21.0,4.0,2.0,,0.0,False,204.76190476190476,18.0,20.0,0.0,6.666666666666667
238195,2006,2006-02-24,DR Martyn,Australia,17.0,9.0,3.0,0.0,DR Martyn,1.0,True,188.88888888888889,,,,
238195,2006,2006-02-24,GB Hogg,Australia,41.0,27.0,2.0,3.0,GB Hogg,1.0,True,151.85185185185185,12.0,38.0,0.0,19.0
238195,2006,2006-02-24,GC Smith,South Africa,89.0,61.0,11.0,1.0,,0.0,False,145.9016393442623,12.0,22.0,0.0,11.0
238195,2006,2006-02-24,HH Gibbs,South Africa,56.0,35.0,4.0,4.0,HH Gibbs,1.0,True,160.0,,,,
238195,2006,2006-02-24,JJ van der Wath,South Africa,14.0,7.0,1.0,1.0,JJ van der Wath,1.0,True,200.0,24.0,40.0,1.0,10.0
238195,2006,2006-02-24,LE Bosman,South Africa,23.0,18.0,3.0,1.0,LE Bosman,1.0,True,127.77777777777777,,,,
238195,2006,,M Ntini,,,,,,,,,,18.0,44.0,0.0,14.666666666666666
238195,2006,2006-02-24,MJ Clarke,Australia,37.0,25.0,0.0,3.0,MJ Clarke,1.0,True,148.0,,,,
238195,2006,,ML Lewis,,,,,,,,,,24.0,32.0,2.0,8.0
238195,2006,2006-02-24,NW Bracken,Australia,3.0,3.0,0.0,0.0,,0.0,False,100.0,24.0,46.0,1.0,11.5
238195,2006,,R Telemachus,,,,,,,,,,24.0,42.0,1.0,10.5
238195,2006,,RJ Peterson,,,,,,,,,,18.0,29.0,2.0,9.666666666666666
238195,2006,2006-02-24,RT Ponting,Australia,6.0,8.0,1.0,0.0,RT Ponting,1.0,True,75.0,,,,
238195,2006,2006-02-24,SM Katich,Australia,39.0,23.0,6.0,1.0,SM Katich,1.0,True,169.56521739130434,,,,
238195,2006,2006-02-24,SM Pollock,South Africa,2.0,3.0,0.0,0.0,SM Pollock,1.0,True,66.66666666666666,,,,
238195,2006,,SR Clark,,,,,,,,,,24.0,29.0,0.0,7.25
238195,2006,2006-02-24,SR Watson,Australia,4.0,6.0,0.0,0.0,SR Watson,1.0,True,66.66666666666666,18.0,36.0,1.0,12.0
249227,2007,2007-01-09,A Flintoff,England,0.0,2.0,0.0,0.0,A Flintoff,1.0,True,0.0,24.0,36.0,0.0,9.0
249227,2007,2007-01-09,A Symonds,Australia,39.0,22.0,3.0,1.0,,0.0,False,177.27272727272728,24.0,24.0,2.0,6.0
249227,2007,2007-01-09,AC Gilchrist,Australia,48.0,31.0,2.0,5.0,AC Gilchrist,1.0,True,154.83870967741936,,,,
249227,2007,,BW Hilfenhaus,,,,,,,,,,24.0,20.0,2.0,5.0
249227,2007,2007-01-09,CL White,Australia,40.0,20.0,1.0,4.0,,0.0,False,200.0,12.0,11.0,1.0,5.5
249227,2007,2007-01-09,EC Joyce,England,1.0,4.0,0.0,0.0,EC Joyce,1.0,True,25.0,,,,
249227,2007,,GB Hogg,,,,,,,,,,18.0,24.0,0.0,8.0
249227,2007,2007-01-09,IR Bell,England,22.0,22.0,1.0,0.0,IR Bell,1.0,True,100.0,,,,
249227,2007,2007-01-09,J Lewis,England,1.0,5.0,0.0,0.0,J Lewis,1.0,True,20.0,18.0,32.0,0.0,10.666666666666666
249227,2007,2007-01-09,JM Anderson,England,1.0,1.0,0.0,0.0,,0.0,False,100.0,24.0,64.0,1.0,16.0
249227,2007,2007-01-09,JWM Dalrymple,England,32.0,29.0,4.0,0.0,JWM Dalrymple,1.0,True,110.34482758620689,6.0,12.0,0.0,12.0
249227,2007,2007-01-09,KP Pietersen,England,11.0,6.0,2.0,0.0,KP Pietersen,1.0,True,183.33333333333331,,,,
249227,2007,2007-01-09,MEK Hussey,Australia,18.0,9.0,2.0,1.0,MEK Hussey,1.0,True,200.0,,,,
249227,2007,2007-01-09,MJ Clarke,Australia,5.0,6.0,0.0,0.0,MJ Clarke,1.0,True,83.33333333333334,,,,
249227,2007,2007-01-09,ML Hayden,Australia,20.0,8.0,3.0,1.0,ML Hayden,1.0,True,250.0,,,,
249227,2007,2007-01-09,MP Vaughan,England,27.0,21.0,4.0,0.0,MP Vaughan,1.0,True,128.57142857142858,,,,
249227,2007,2007-01-09,MS Panesar,England,1.0,2.0,0.0,0.0,MS Panesar,1.0,True,50.0,24.0,40.0,2.0,10.0
249227,2007,,NW Bracken,,,,,,,,,,18.0,20.0,1.0,6.666666666666667
249227,2007,2007-01-09,PA Nixon,England,31.0,23.0,2.0,1.0,,0.0,False,134.7826086956522,,,,
249227,2007,2007-01-09,PD Collingwood,England,5.0,12.0,0.0,0.0,PD Collingwood,1.0,True,41.66666666666667,24.0,37.0,1.0,9.25
249227,2007,2007-01-09,RT Ponting,Australia,47.0,26.0,4.0,2.0,RT Ponting,1.0,True,180.76923076923077,,,,
249227,2007,,SM Harwood,,,,,,,,,,24.0,45.0,1.0,11.25
251487,2006,2006-12-22,AR Adams,New Zealand,6.0,5.0,0.0,0.0,,0.0,False,120.0,5.0,18.0,0.0,21.599999999999998
251487,2006,2006-12-22,BB McCullum,New Zealand,39.0,22.0,2.0,4.0,BB McCullum,1.0,True,177.27272727272728,,,,
251487,2006,,CRD Fernando,,,,,,,,,,18.0,37.0,0.0,12.333333333333334
251487,2006,2006-12-22,DPMD Jayawardene,Sri Lanka,2.0,2.0,0.0,0.0,,0.0,False,100.0,6.0,8.0,0.0,8.0
251487,2006,2006-12-22,JAH Marshall,New Zealand,1.0,4.0,0.0,0.0,JAH Marshall,1.0,True,25.0,,,,
251487,2006,2006-12-22,JEC Franklin,New Zealand,18.0,17.0,2.0,1.0,JEC Franklin,1.0,True,105.88235294117648,12.0,19.0,0.0,9.5
251487,2006,,LPC Silva,,,,,,,,,,6.0,4.0,1.0,4.0
251487,2006,2006-12-22,LRPL Taylor,New Zealand,21.0,21.0,2.0,0.0,LRPL Taylor,1.0,True,100.0,,,,
251487,2006,,M Muralitharan,,,,,,,,,,24.0,29.0,2.0,7.25
251487,2006,,MF Maharoof,,,,,,,,,,18.0,30.0,1.0,10.0
251487,2006,2006-12-22,MR Gillespie,New Zealand,3.0,2.0,0.0,0.0,,0.0,False,150.0,,,,
251487,2006,2006-12-22,NJ Astle,New Zealand,19.0,14.0,1.0,1.0,NJ Astle,1.0,True,135.71428571428572,,,,
251487,2006,2006-12-22,PD McGlashan,New Zealand,5.0,12.0,0.0,0.0,PD McGlashan,1.0,True,41.66666666666667,,,,
251487,2006,2006-12-22,SE Bond,New Zealand,0.0,2.0,0.0,0.0,SE Bond,1.0,True,0.0,18.0,25.0,1.0,8.333333333333334
251487,2006,2006-12-22,SP Fleming,New Zealand,38.0,24.0,6.0,0.0,SP Fleming,1.0,True,158.33333333333331,,,,
251487,2006,2006-12-22,ST Jayasuriya,Sri Lanka,51.0,25.0,10.0,1.0,,0.0,False,204.0,24.0,22.0,3.0,5.5
251487,2006,,WPUJC Vaas,,,,,,,,,,24.0,32.0,1.0,8.0
251487,2006,2006-12-22,WU Tharanga,Sri Lanka,6.0,10.0,0.0,0.0,WU Tharanga,1.0,True,60.0,,,,
251488,2006,,AR Adams,,,,,,,,,,24.0,20.0,2.0,5.0
251488,2006,2006-12-26,BB McCullum,New Zealand,28.0,30.0,6.0,0.0,BB McCullum,1.0,True,93.33333333333333,,,,
251488,2006,2006-12-26,CK Kapugedera,Sri Lanka,12.0,14.0,1.0,1.0,CK Kapugedera,1.0,True,85.71428571428571,,,,
251488,2006,2006-12-26,CRD Fernando,Sri Lanka,21.0,15.0,4.0,0.0,CRD Fernando,1.0,True,140.0,24.0,19.0,3.0,4.75
251488,2006,2006-12-26,DPMD Jayawardene,Sri Lanka,9.0,8.0,1.0,0.0,DPMD Jayawardene,1.0,True,112.5,,,,
251488,2006,2006-12-26,HMCM Bandara,Sri Lanka,1.0,2.0,0.0,0.0,HMCM Bandara,1.0,True,50.0,24.0,20.0,0.0,5.0
251488,2006,2006-12-26,JEC Franklin,New Zealand,3.0,6.0,0.0,0.0,,0.0,False,50.0,24.0,24.0,3.0,6.0
251488,2006,,JS Patel,,,,,,,,,,8.0,8.0,1.0,6.0
251488,2006,2006-12-26,KC Sangakkara,Sri Lanka,13.0,17.0,2.0,0.0,KC Sangakkara,1.0,True,76.47058823529412,,,,
251488,2006,2006-12-26,LPC Silva,Sri Lanka,12.0,19.0,0.0,0.0,LPC Silva,1.0,True,63.1578947368421,,,,
