season,player,matches_played,team,bat_innings,runs,balls_faced,fours,sixes,bat_dots,dismissals,highest_score,not_outs,fifties,hundreds,batting_avg,batting_sr,bowl_innings,overs,balls_bowled,runs_conceded,wickets,bowl_dots,wides,no_balls,fours_conceded,sixes_conceded,bowling_avg,economy,bowling_sr,four_wickets,five_wickets,best_figures,catches,run_outs,stumpings
2010,A Symonds,16.0,Deccan Chargers,16.0,429.0,356.0,35.0,18.0,145.0,14.0,54.0,2.0,4.0,0.0,30.642857142857142,120.50561797752808,16.0,53.7,325.0,385.0,12.0,106.0,0.0,0.0,25.0,13.0,32.083333333333336,7.107692307692308,27.083333333333332,0.0,0.0,3/22,,,
2010,SS Tiwary,15.0,Mumbai Indians,15.0,419.0,319.0,29.0,18.0,105.0,14.0,61.0,1.0,3.0,0.0,29.928571428571427,131.34796238244516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2010,RG Sharma,16.0,Deccan Chargers,16.0,404.0,310.0,36.0,14.0,108.0,14.0,73.0,2.0,3.0,0.0,28.857142857142858,130.32258064516128,9.0,19.5,119.0,159.0,2.0,32.0,0.0,0.0,12.0,4.0,79.5,8.016806722689076,59.5,0.0,0.0,1/27,,,
2010,NV Ojha,14.0,Rajasthan Royals,14.0,377.0,294.0,42.0,15.0,130.0,12.0,94.0,2.0,2.0,0.0,31.416666666666668,128.2312925170068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2010,RV Uthappa,14.0,Royal Challengers Bangalore,14.0,374.0,224.0,21.0,27.0,71.0,12.0,68.0,2.0,3.0,0.0,31.166666666666668,166.96428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2010,AT Rayudu,14.0,Mumbai Indians,14.0,356.0,258.0,34.0,13.0,87.0,13.0,55.0,1.0,2.0,0.0,27.384615384615383,137.984496124031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2010,V Sehwag,14.0,Delhi Daredevils,14.0,356.0,227.0,47.0,14.0,91.0,14.0,75.0,0.0,3.0,0.0,25.428571428571427,156.8281938325991,3.0,5.4,34.0,23.0,3.0,18.0,0.0,0.0,2.0,0.0,7.666666666666667,4.0588235294117645,11.333333333333334,0.0,0.0,2/18,,,
2010,S Badrinath,14.0,Chennai Super Kings,14.0,354.0,308.0,41.0,5.0,119.0,10.0,55.0,4.0,2.0,0.0,35.4,114.93506493506493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2010,KC Sangakkara,11.0,Kings XI Punjab,11.0,342.0,244.0,45.0,5.0,78.0,11.0,56.0,0.0,2.0,0.0,31.09090909090909,140.1639344262295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2010,YK Pathan,14.0,Rajasthan Royals,14.0,333.0,210.0,22.0,24.0,76.0,12.0,100.0,2.0,1.0,1.0,27.75,158.57142857142856,11.0,35.0,214.0,254.0,5.0,60.0,0.0,0.0,21.0,6.0,50.8,7.121495327102804,42.8,0.0,0.0,2/24,,,
2010,ML Hayden,15.0,Chennai Super Kings,15.0,313.0,269.0,33.0,14.0,138.0,15.0,93.0,0.0,1.0,0.0,20.866666666666667,116.35687732342008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2010,TL Suman,14.0,Deccan Chargers,14.0,307.0,264.0,23.0,12.0,107.0,9.0,78.0,5.0,2.0,0.0,34.111111111111114,116.28787878787878,2.0,2.1,13.0,24.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,11.076923076923078,0.0,0.0,0.0,0/16,,,
2010,V Kohli,13.0,Royal Challengers Bangalore,13.0,307.0,216.0,26.0,12.0,61.0,11.0,58.0,2.0,1.0,0.0,27.90909090909091,142.12962962962962,4.0,5.300000000000001,33.0,51.0,0.0,7.0,0.0,0.0,3.0,2.0,0.0,9.272727272727273,0.0,0.0,0.0,0/1,,,
2010,CH Gayle,9.0,Kolkata Knight Riders,9.0,292.0,197.0,30.0,16.0,82.0,9.0,88.0,0.0,2.0,0.0,32.44444444444444,148.2233502538071,6.0,16.6,102.0,153.0,4.0,29.0,0.0,0.0,15.0,4.0,38.25,9.0,25.5,0.0,0.0,1/23,,,
2010,AC Gilchrist,16.0,Deccan Chargers,16.0,289.0,200.0,31.0,16.0,93.0,16.0,54.0,0.0,1.0,0.0,18.0625,144.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2010,MS Dhoni,11.0,Chennai Super Kings,11.0,287.0,215.0,26.0,8.0,66.0,9.0,66.0,2.0,2.0,0.0,31.88888888888889,133.48837209302326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2010,DA Warner,11.0,Delhi Daredevils,11.0,282.0,195.0,27.0,14.0,75.0,10.0,107.0,1.0,1.0,1.0,28.2,144.6153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2010,KD Karthik,14.0,Delhi Daredevils,14.0,278.0,242.0,26.0,6.0,87.0,13.0,69.0,1.0,1.0,0.0,21.384615384615383,114.87603305785123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2010,MJ Lumb,11.0,Rajasthan Royals,11.0,278.0,196.0,45.0,6.0,94.0,11.0,83.0,0.0,1.0,0.0,25.272727272727273,141.83673469387753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2010,G Gambhir,10.0,Delhi Daredevils,10.0,277.0,223.0,32.0,2.0,81.0,9.0,72.0,1.0,2.0,0.0,30.77777777777778,124.2152466367713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2010,KA Pollard,14.0,Mumbai Indians,14.0,273.0,152.0,23.0,17.0,52.0,12.0,45.0,2.0,0.0,0.0,22.75,179.60526315789474,12.0,38.1,233.0,276.0,15.0,58.0,0.0,0.0,16.0,6.0,18.4,7.1072961373390555,15.533333333333333,0.0,0.0,3/28,,,
2010,HH Gibbs,10.0,Deccan Chargers,10.0,267.0,243.0,26.0,9.0,114.0,10.0,50.0,0.0,1.0,0.0,26.7,109.87654320987654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2010,R Dravid,11.0,Royal Challengers Bangalore,11.0,256.0,203.0,34.0,3.0,75.0,9.0,52.0,2.0,1.0,0.0,28.444444444444443,126.10837438423646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2010,MK Pandey,13.0,Royal Challengers Bangalore,13.0,249.0,233.0,27.0,7.0,115.0,12.0,42.0,1.0,0.0,0.0,20.75,106.86695278969958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2010,RS Bopara,8.0,Kings XI Punjab,8.0,247.0,215.0,25.0,3.0,80.0,7.0,77.0,1.0,2.0,0.0,35.285714285714285,114.88372093023256,5.0,13.4,82.0,132.0,5.0,21.0,0.0,0.0,7.0,7.0,26.4,9.658536585365853,16.4,0.0,0.0,3/31,,,
2010,IK Pathan,12.0,Kings XI Punjab,12.0,237.0,156.0,16.0,9.0,32.0,7.0,60.0,5.0,1.0,0.0,33.857142857142854,151.9230769230769,13.0,44.3,271.0,411.0,14.0,90.0,0.0,0.0,52.0,10.0,29.357142857142858,9.099630996309964,19.357142857142858,0.0,0.0,3/29,,,
2010,MK Tiwary,11.0,Kolkata Knight Riders,11.0,237.0,192.0,23.0,5.0,63.0,9.0,75.0,2.0,2.0,0.0,26.333333333333332,123.4375,1.0,1.1,7.0,11.0,1.0,2.0,0.0,0.0,0.0,1.0,11.0,9.428571428571429,7.0,0.0,0.0,1/11,,,
2010,KP Pietersen,7.0,Royal Challengers Bangalore,7.0,236.0,159.0,23.0,8.0,50.0,4.0,66.0,3.0,2.0,0.0,59.0,148.42767295597483,6.0,10.0,60.0,77.0,3.0,18.0,0.0,0.0,4.0,4.0,25.666666666666668,7.7,20.0,0.0,0.0,1/26,,,
2010,AD Mathews,10.0,Kolkata Knight Riders,10.0,233.0,197.0,18.0,8.0,78.0,6.0,65.0,4.0,1.0,0.0,38.833333333333336,118.27411167512692,12.0,37.8,230.0,317.0,8.0,58.0,0.0,0.0,28.0,9.0,39.625,8.269565217391303,28.75,1.0,0.0,4/20,,,
2010,Yuvraj Singh,13.0,Kings XI Punjab,13.0,212.0,176.0,16.0,12.0,81.0,11.0,36.0,2.0,0.0,0.0,19.272727272727273,120.45454545454545,9.0,21.0,126.0,137.0,4.0,41.0,0.0,0.0,7.0,5.0,34.25,6.523809523809524,31.5,0.0,0.0,2/21,,,
2010,MS Bisla,9.0,Kings XI Punjab,9.0,211.0,180.0,26.0,6.0,93.0,9.0,75.0,0.0,1.0,0.0,23.444444444444443,117.22222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2010,PD Collingwood,7.0,Delhi Daredevils,7.0,203.0,159.0,9.0,13.0,60.0,5.0,75.0,2.0,3.0,0.0,40.6,127.67295597484276,6.0,14.6,90.0,101.0,5.0,24.0,0.0,0.0,4.0,3.0,20.2,6.733333333333333,18.0,0.0,0.0,2/19,,,
2010,S Dhawan,10.0,Mumbai Indians,10.0,191.0,180.0,23.0,3.0,85.0,10.0,56.0,0.0,2.0,0.0,19.1,106.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2010,JA Morkel,10.0,Chennai Super Kings,10.0,186.0,122.0,9.0,13.0,39.0,8.0,62.0,2.0,1.0,0.0,23.25,152.45901639344262,13.0,44.3,271.0,387.0,9.0,84.0,0.0,0.0,45.0,8.0,43.0,8.568265682656827,30.11111111111111,0.0,0.0,2/46,,,
2010,SR Watson,5.0,Rajasthan Royals,5.0,185.0,117.0,18.0,9.0,41.0,5.0,60.0,0.0,2.0,0.0,37.0,158.1196581196581,6.0,22.7,139.0,185.0,6.0,61.0,0.0,0.0,25.0,4.0,30.833333333333332,7.985611510791366,23.166666666666668,0.0,0.0,3/37,,,
2010,AA Jhunjhunwala,10.0,Rajasthan Royals,10.0,183.0,172.0,16.0,4.0,70.0,9.0,53.0,1.0,1.0,0.0,20.333333333333332,106.3953488372093,5.0,6.3,39.0,69.0,0.0,12.0,0.0,0.0,5.0,4.0,0.0,10.615384615384615,0.0,0.0,0.0,0/27,,,
2010,AC Voges,7.0,Rajasthan Royals,7.0,181.0,143.0,15.0,3.0,44.0,4.0,45.0,3.0,0.0,0.0,45.25,126.57342657342659,7.0,9.2,56.0,76.0,0.0,15.0,0.0,0.0,8.0,2.0,0.0,8.142857142857142,0.0,0.0,0.0,0/5,,,
2010,MD Mishra,11.0,Deccan Chargers,11.0,166.0,149.0,18.0,6.0,75.0,11.0,41.0,0.0,0.0,0.0,15.090909090909092,111.40939597315436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2010,FY Fazal,9.0,Rajasthan Royals,9.0,164.0,160.0,19.0,1.0,64.0,8.0,45.0,1.0,0.0,0.0,20.5,102.49999999999999,2.0,2.0,12.0,20.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,10.0,0.0,0.0,0.0,0/6,,,
2010,JP Duminy,7.0,Mumbai Indians,7.0,157.0,134.0,13.0,5.0,48.0,5.0,42.0,2.0,0.0,0.0,31.4,117.16417910447761,2.0,5.3,33.0,37.0,1.0,13.0,0.0,0.0,4.0,1.0,37.0,6.7272727272727275,33.0,0.0,0.0,1/15,,,
2010,M Manhas,8.0,Delhi Daredevils,8.0,157.0,151.0,14.0,0.0,48.0,4.0,32.0,4.0,0.0,0.0,39.25,103.97350993377484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2010,SE Marsh,4.0,Kings XI Punjab,4.0,147.0,117.0,14.0,6.0,47.0,3.0,88.0,1.0,2.0,0.0,49.0,125.64102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2010,CA Pujara,6.0,Kolkata Knight Riders,6.0,122.0,119.0,14.0,3.0,56.0,4.0,45.0,2.0,0.0,0.0,30.5,102.52100840336134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2010,OA Shah,5.0,Kolkata Knight Riders,5.0,115.0,96.0,7.0,5.0,33.0,2.0,58.0,3.0,1.0,0.0,57.5,119.79166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2010,BB McCullum,5.0,Kolkata Knight Riders,5.0,114.0,117.0,14.0,2.0,60.0,4.0,57.0,1.0,1.0,0.0,28.5,97.43589743589743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2010,R Sathish,10.0,Mumbai Indians,10.0,112.0,98.0,11.0,0.0,34.0,7.0,24.0,3.0,0.0,0.0,16.0,114.28571428571428,4.0,8.3,51.0,81.0,2.0,14.0,0.0,0.0,7.0,4.0,40.5,9.529411764705882,25.5,0.0,0.0,1/51,,,
2010,AB de Villiers,7.0,Delhi Daredevils,7.0,111.0,123.0,7.0,0.0,47.0,7.0,45.0,0.0,0.0,0.0,15.857142857142858,90.2439024390244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2010,P Dogra,8.0,Rajasthan Royals,8.0,107.0,108.0,4.0,5.0,47.0,8.0,41.0,0.0,0.0,0.0,13.375,99.07407407407408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2010,Harbhajan Singh,7.0,Mumbai Indians,7.0,105.0,64.0,12.0,5.0,24.0,5.0,49.0,2.0,0.0,0.0,21.0,164.0625,14.0,54.6,334.0,385.0,17.0,102.0,0.0,0.0,21.0,12.0,22.647058823529413,6.916167664670659,19.647058823529413,0.0,0.0,3/33,,,
2010,BJ Hodge,4.0,Kolkata Knight Riders,4.0,99.0,95.0,11.0,1.0,41.0,4.0,50.0,0.0,1.0,0.0,24.75,104.21052631578947,4.0,5.0,30.0,41.0,2.0,8.0,0.0,0.0,2.0,2.0,20.5,8.2,15.0,0.0,0.0,1/14,,,
2010,DJ Hussey,6.0,Kolkata Knight Riders,6.0,94.0,89.0,5.0,5.0,37.0,4.0,31.0,2.0,0.0,0.0,23.5,105.61797752808988,5.0,10.0,60.0,81.0,0.0,13.0,0.0,0.0,5.0,2.0,0.0,8.1,0.0,0.0,0.0,0/7,,,
2010,LRPL Taylor,7.0,Royal Challengers Bangalore,7.0,88.0,77.0,2.0,6.0,28.0,4.0,31.0,3.0,0.0,0.0,22.0,114.28571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2010,KM Jadhav,5.0,Delhi Daredevils,5.0,76.0,60.0,7.0,2.0,21.0,3.0,50.0,2.0,1.0,0.0,25.333333333333332,126.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2010,WP Saha,6.0,Kolkata Knight Riders,6.0,67.0,53.0,9.0,1.0,21.0,3.0,22.0,3.0,0.0,0.0,22.333333333333332,126.41509433962264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2010,R McLaren,7.0,Mumbai Indians,7.0,66.0,71.0,7.0,0.0,31.0,3.0,40.0,4.0,0.0,0.0,22.0,92.95774647887323,10.0,35.1,215.0,281.0,4.0,69.0,0.0,0.0,33.0,3.0,70.25,7.841860465116278,53.75,0.0,0.0,2/29,,,
2010,AB McDonald,3.0,Delhi Daredevils,3.0,65.0,54.0,3.0,2.0,16.0,0.0,33.0,3.0,0.0,0.0,65.0,120.37037037037037,4.0,14.1,85.0,138.0,5.0,21.0,0.0,0.0,10.0,8.0,27.6,9.741176470588236,17.0,0.0,0.0,2/42,,,
2010,VVS Laxman,6.0,Deccan Chargers,6.0,64.0,62.0,7.0,1.0,27.0,6.0,22.0,0.0,0.0,0.0,10.666666666666666,103.2258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2010,Anirudh Singh,4.0,Deccan Chargers,4.0,63.0,69.0,6.0,1.0,34.0,4.0,40.0,0.0,0.0,0.0,15.75,91.30434782608695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2010,DJ Bravo,8.0,Mumbai Indians,8.0,61.0,53.0,3.0,4.0,25.0,7.0,23.0,1.0,0.0,0.0,8.714285714285714,115.09433962264151,10.0,26.6,162.0,231.0,4.0,48.0,0.0,0.0,19.0,9.0,57.75,8.555555555555555,40.5,0.0,0.0,2/12,,,
2010,AM Nayar,3.0,Mumbai Indians,3.0,58.0,51.0,4.0,2.0,19.0,2.0,27.0,1.0,0.0,0.0,29.0,113.72549019607843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2010,AS Raut,5.0,Rajasthan Royals,5.0,56.0,48.0,3.0,3.0,19.0,2.0,32.0,3.0,0.0,0.0,28.0,116.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2010,PP Chawla,5.0,Kings XI Punjab,5.0,54.0,59.0,5.0,0.0,25.0,5.0,22.0,0.0,0.0,0.0,10.8,91.52542372881356,13.0,45.2,272.0,344.0,11.0,88.0,0.0,0.0,26.0,11.0,31.272727272727273,7.588235294117647,24.727272727272727,0.0,0.0,3/24,,,
2010,AP Tare,4.0,Mumbai Indians,4.0,50.0,41.0,5.0,3.0,25.0,4.0,23.0,0.0,0.0,0.0,12.5,121.95121951219512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2010,CL White,5.0,Royal Challengers Bangalore,5.0,48.0,33.0,3.0,3.0,11.0,2.0,21.0,3.0,0.0,0.0,24.0,145.45454545454547,1.0,1.1,7.0,19.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,16.285714285714285,0.0,0.0,0.0,0/19,,,
2010,RJ Harris,5.0,Deccan Chargers,5.0,45.0,39.0,2.0,2.0,15.0,4.0,15.0,1.0,0.0,0.0,11.25,115.38461538461537,8.0,31.9,195.0,239.0,14.0,81.0,0.0,0.0,22.0,7.0,17.071428571428573,7.3538461538461535,13.928571428571429,0.0,0.0,3/20,,,
2010,GC Smith,2.0,Rajasthan Royals,2.0,44.0,40.0,7.0,0.0,20.0,2.0,26.0,0.0,0.0,0.0,22.0,110.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2010,TM Dilshan,6.0,Delhi Daredevils,6.0,44.0,55.0,6.0,0.0,30.0,6.0,17.0,0.0,0.0,0.0,7.333333333333333,80.0,4.0,8.1,49.0,70.0,3.0,18.0,0.0,0.0,1.0,7.0,23.333333333333332,8.571428571428571,16.333333333333332,0.0,0.0,1/7,,,
2010,AB Barath,3.0,Kings XI Punjab,3.0,42.0,43.0,5.0,1.0,22.0,2.0,33.0,1.0,0.0,0.0,21.0,97.67441860465115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2010,AB Agarkar,4.0,Kolkata Knight Riders,4.0,40.0,30.0,4.0,0.0,7.0,1.0,17.0,3.0,0.0,0.0,40.0,133.33333333333331,7.0,22.4,136.0,207.0,4.0,40.0,0.0,0.0,24.0,6.0,51.75,9.13235294117647,34.0,0.0,0.0,2/33,,,
2010,A Mishra,7.0,Delhi Daredevils,7.0,39.0,54.0,1.0,0.0,20.0,4.0,12.0,3.0,0.0,0.0,9.75,72.22222222222221,14.0,54.1,329.0,371.0,17.0,131.0,0.0,0.0,26.0,16.0,21.823529411764707,6.76595744680851,19.352941176470587,0.0,0.0,3/25,,,
2010,MEK Hussey,3.0,Chennai Super Kings,3.0,37.0,44.0,2.0,0.0,19.0,2.0,15.0,1.0,0.0,0.0,18.5,84.0909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2010,LR Shukla,2.0,Kolkata Knight Riders,2.0,36.0,27.0,3.0,2.0,11.0,2.0,19.0,0.0,0.0,0.0,18.0,133.33333333333331,4.0,12.0,72.0,108.0,3.0,19.0,0.0,0.0,7.0,5.0,36.0,9.0,24.0,0.0,0.0,1/30,,,
2010,B Sumanth,4.0,Deccan Chargers,4.0,35.0,38.0,3.0,0.0,15.0,1.0,16.0,3.0,0.0,0.0,35.0,92.10526315789474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2010,EJG Morgan,4.0,Royal Challengers Bangalore,4.0,35.0,31.0,2.0,1.0,10.0,3.0,17.0,1.0,0.0,0.0,11.666666666666666,112.90322580645163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2010,AP Dole,2.0,Rajasthan Royals,2.0,34.0,23.0,3.0,1.0,7.0,2.0,30.0,0.0,0.0,0.0,17.0,147.82608695652172,3.0,11.7,73.0,114.0,5.0,20.0,0.0,0.0,11.0,4.0,22.8,9.36986301369863,14.6,0.0,0.0,2/44,,,
2010,Y Venugopal Rao,4.0,Deccan Chargers,4.0,34.0,44.0,3.0,1.0,24.0,4.0,24.0,0.0,0.0,0.0,8.5,77.27272727272727,1.0,1.0,6.0,10.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0/10,,,
2010,DL Vettori,3.0,Delhi Daredevils,3.0,33.0,28.0,4.0,0.0,9.0,1.0,19.0,2.0,0.0,0.0,33.0,117.85714285714286,3.0,11.6,72.0,98.0,2.0,21.0,0.0,0.0,9.0,3.0,49.0,8.166666666666666,36.0,0.0,0.0,1/40,,,
2010,ST Jayasuriya,4.0,Mumbai Indians,4.0,33.0,35.0,4.0,1.0,21.0,4.0,23.0,0.0,0.0,0.0,8.25,94.28571428571428,4.0,9.1,55.0,68.0,2.0,19.0,0.0,0.0,5.0,2.0,34.0,7.418181818181819,27.5,0.0,0.0,2/17,,,
2010,MF Maharoof,4.0,Delhi Daredevils,4.0,31.0,24.0,2.0,2.0,10.0,3.0,28.0,1.0,0.0,0.0,10.333333333333334,129.16666666666669,7.0,24.5,149.0,210.0,8.0,54.0,0.0,0.0,24.0,5.0,26.25,8.456375838926174,18.625,0.0,0.0,2/37,,,
2010,S Anirudha,2.0,Chennai Super Kings,2.0,30.0,19.0,2.0,2.0,7.0,1.0,24.0,1.0,0.0,0.0,30.0,157.89473684210526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2010,WPUJC Vaas,5.0,Deccan Chargers,5.0,30.0,34.0,1.0,1.0,14.0,4.0,16.0,1.0,0.0,0.0,7.5,88.23529411764706,6.0,22.1,133.0,147.0,9.0,63.0,0.0,0.0,14.0,6.0,16.333333333333332,6.63157894736842,14.777777777777779,0.0,0.0,3/21,,,
2010,R Sharma,4.0,Deccan Chargers,4.0,29.0,26.0,3.0,1.0,15.0,3.0,14.0,1.0,0.0,0.0,9.666666666666666,111.53846153846155,6.0,20.6,126.0,170.0,5.0,40.0,0.0,0.0,8.0,11.0,34.0,8.095238095238095,25.2,0.0,0.0,2/43,,,
2010,MR Marsh,2.0,Deccan Chargers,2.0,28.0,31.0,1.0,1.0,12.0,2.0,15.0,0.0,0.0,0.0,14.0,90.32258064516128,3.0,10.4,64.0,89.0,2.0,24.0,0.0,0.0,13.0,1.0,44.5,8.34375,32.0,0.0,0.0,1/38,,,
2010,R Ashwin,5.0,Chennai Super Kings,5.0,28.0,35.0,2.0,0.0,13.0,3.0,11.0,2.0,0.0,0.0,9.333333333333334,80.0,11.0,44.9,273.0,275.0,13.0,116.0,0.0,0.0,23.0,6.0,21.153846153846153,6.043956043956044,21.0,0.0,0.0,3/20,,,
2010,R Vinay Kumar,5.0,Royal Challengers Bangalore,5.0,27.0,35.0,1.0,0.0,15.0,4.0,10.0,1.0,0.0,0.0,6.75,77.14285714285715,14.0,46.8,284.0,404.0,16.0,101.0,0.0,0.0,36.0,16.0,25.25,8.535211267605634,17.75,1.0,0.0,4/40,,,
2010,S Sreesanth,3.0,Kings XI Punjab,3.0,27.0,22.0,5.0,0.0,12.0,0.0,15.0,3.0,0.0,0.0,27.0,122.72727272727273,6.0,20.4,128.0,191.0,3.0,44.0,0.0,0.0,19.0,7.0,63.666666666666664,8.953125,42.666666666666664,0.0,0.0,2/24,,,
2010,S Sriram,1.0,Royal Challengers Bangalore,1.0,27.0,31.0,3.0,0.0,14.0,1.0,27.0,0.0,0.0,0.0,27.0,87.09677419354838,1.0,2.0,12.0,24.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,12.0,0.0,0.0,0.0,0/24,,,
2010,JM Kemp,2.0,Chennai Super Kings,2.0,26.0,25.0,1.0,1.0,11.0,2.0,22.0,0.0,0.0,0.0,13.0,104.0,4.0,7.300000000000001,45.0,57.0,3.0,14.0,0.0,0.0,6.0,1.0,19.0,7.6,15.0,0.0,0.0,3/15,,,
2010,R Bhatia,3.0,Delhi Daredevils,3.0,24.0,17.0,1.0,2.0,7.0,3.0,21.0,0.0,0.0,0.0,8.0,141.1764705882353,5.0,16.2,98.0,136.0,3.0,23.0,0.0,0.0,11.0,4.0,45.333333333333336,8.326530612244898,32.666666666666664,0.0,0.0,1/30,,,
2010,Z Khan,3.0,Mumbai Indians,3.0,24.0,13.0,3.0,1.0,5.0,1.0,23.0,2.0,0.0,0.0,24.0,184.6153846153846,14.0,48.7,295.0,388.0,15.0,107.0,0.0,0.0,45.0,8.0,25.866666666666667,7.891525423728814,19.666666666666668,0.0,0.0,3/21,,,
2010,A Nehra,2.0,Delhi Daredevils,2.0,23.0,20.0,2.0,1.0,8.0,1.0,22.0,1.0,0.0,0.0,23.0,114.99999999999999,4.0,14.1,85.0,102.0,6.0,37.0,0.0,0.0,11.0,2.0,17.0,7.2,14.166666666666666,0.0,0.0,3/26,,,
