year,player_id,player_name,team,base_price_lakh,final_price_lakh,role,nationality,status,source
2014,P0617,Pat Cummins,KKR,,100.0,Bowler,Overseas,SOLD,kaggle_main
2014,P0742,Ryan Ten Doeschate,KKR,,100.0,All-Rounder,Overseas,SOLD,kaggle_main
2014,P0957,Wayne Parnell,DC,,100.0,Bowler,Overseas,SOLD,kaggle_main
2014,P0615,Parveez Rasool,SRH,,95.0,All-Rounder,Indian,SOLD,kaggle_main
2014,P0344,Jalaj Saxena,MI,,90.0,All-Rounder,Indian,SOLD,kaggle_main
2014,P0705,Ravi Rampaul,RCB,,90.0,Bowler,Overseas,SOLD,kaggle_main
2014,P0768,Sandeep Sharma,PBKS,,85.0,Bowler,Indian,SOLD,kaggle_main
2014,P0795,Shahbaz Nadeem,DC,,85.0,Bowler,Indian,SOLD,kaggle_main
2014,P0142,Ben Cutting,RR,,80.0,Bowler,Overseas,SOLD,kaggle_main
2014,P0477,Mandeep Hardev Singh,PBKS,,80.0,All-Rounder,Indian,SOLD,kaggle_main
2014,P0045,Akshar Rajesh Patel,PBKS,,75.0,All-Rounder,Indian,SOLD,kaggle_main
2014,P0355,Jason Holder,SRH,,75.0,Bowler,Overseas,SOLD,kaggle_main
2014,P0411,Karun Nair,RR,,75.0,Batsman,Indian,SOLD,kaggle_main
2014,P0784,Saurabh Tiwary,DC,,70.0,Batsman,Indian,SOLD,kaggle_main
2014,P0869,Suryakumar Yadav,KKR,,70.0,Batsman,Indian,SOLD,kaggle_main
2014,P0324,Iqbal Abdullah,RR,,65.0,All-Rounder,Indian,SOLD,kaggle_main
2014,P0616,Parvinder Awana,PBKS,,65.0,Bowler,Indian,SOLD,kaggle_main
2014,P0913,Unmukt Chand,RR,,65.0,Batsman,Indian,SOLD,kaggle_main
2014,P0064,Andre Russell,KKR,,60.0,All-Rounder,Overseas,SOLD,kaggle_main
2014,P0491,Manvinder Bisla,KKR,,60.0,Wicket-Keeper,Indian,SOLD,kaggle_main
2014,P0929,Venugopal Rao,SRH,,55.0,Batsman,Indian,SOLD,kaggle_main
2014,P0379,John Hastings,CSK,,50.0,All-Rounder,Overseas,SOLD,kaggle_main
2014,P0385,Josh Hazlewood,MI,,50.0,Bowler,Overseas,SOLD,kaggle_main
2014,P0571,Naman Ojha,SRH,,50.0,Wicket-Keeper,Indian,SOLD,kaggle_main
2014,P0584,Nic Maddinson,RCB,,50.0,Batsman,Overseas,SOLD,kaggle_main
2014,P0840,Siddarth Kaul,DC,,45.0,Bowler,Indian,SOLD,kaggle_main
2014,P0231,Deepak Hooda,RR,,40.0,Bowler,Indian,SOLD,kaggle_main
2014,P0313,Harshal Patel,RCB,,40.0,Bowler,Indian,SOLD,kaggle_main
2014,P0432,Kuldeep Yadav,KKR,,40.0,Bowler,Indian,SOLD,kaggle_main
2014,P0678,Rahul Shukla,DC,,40.0,Bowler,Indian,SOLD,kaggle_main
2014,P0926,Veer Pratap Singh,KKR,,40.0,Bowler,Indian,SOLD,kaggle_main
2014,P0019,Abu Nechim Ahmed,RCB,,30.0,Bowler,Indian,SOLD,kaggle_main
2014,P0168,Brendan Taylor,SRH,,30.0,Wicket-Keeper,Overseas,SOLD,kaggle_main
2014,P0251,Dishant Yagnik,RR,,30.0,Wicket-Keeper,Indian,SOLD,kaggle_main
2014,P0420,Kevon Cooper,RR,,30.0,All-Rounder,Overseas,SOLD,kaggle_main
2014,P0428,Krismar Santokie,MI,,30.0,Bowler,Overseas,SOLD,kaggle_main
2014,P0493,Marchant De Lange,MI,,30.0,Bowler,Overseas,SOLD,kaggle_main
2014,P0503,Matt Henry,CSK,,30.0,Bowler,Overseas,SOLD,kaggle_main
2014,P0528,Mithun Manhas,CSK,,30.0,All-Rounder,Indian,SOLD,kaggle_main
2014,P0635,Prasanth Parameswaran,SRH,,30.0,Bowler,Indian,SOLD,kaggle_main
2014,P0763,Samuel Badree,CSK,,30.0,Bowler,Overseas,SOLD,kaggle_main
2014,P0935,Vijay Zol,RCB,,30.0,Batsman,Indian,SOLD,kaggle_main
2014,P0063,Amit Paunikar,SRH,,20.0,Wicket-Keeper,Indian,SOLD,kaggle_main
2014,P0092,Anureet Singh,PBKS,,20.0,Bowler,Indian,SOLD,kaggle_main
2014,P0105,Ashish Reddy,SRH,,20.0,Bowler,Indian,SOLD,kaggle_main
2014,P0144,Ben Dunk,MI,,20.0,Wicket-Keeper,Overseas,SOLD,kaggle_main
2014,P0175,C M Gautam,MI,,20.0,Wicket-Keeper,Indian,SOLD,kaggle_main
2014,P0229,Debabrata Das,KKR,,20.0,Wicket-Keeper,Indian,SOLD,kaggle_main
2014,P0747,Sachin Rana,RCB,,20.0,Bowler,Indian,SOLD,kaggle_main
2014,P0792,Shadab Jakati,RCB,,20.0,Bowler,Indian,SOLD,kaggle_main
2014,P0808,Shardul Thakur,PBKS,,20.0,Bowler,Indian,SOLD,kaggle_main
2014,P0851,Srikkanth Anirudha,SRH,,20.0,Batsman,Indian,SOLD,kaggle_main
2014,P0938,Vikramjeet Malik,RR,,20.0,Bowler,Indian,SOLD,kaggle_main
2014,P0062,Amit Mishra,RR,,10.0,Bowler,Indian,SOLD,kaggle_main
2014,P0078,Ankit Nagendra Sharma,RR,,10.0,Bowler,Indian,SOLD,kaggle_main
2014,P0082,Ankush Bains,RR,,10.0,Wicket-Keeper,Indian,SOLD,kaggle_main
2014,P0093,Apoorv Vijay Wankhade,MI,,10.0,Batsman,Indian,SOLD,kaggle_main
2014,P0133,Baba Aparajith,CSK,,10.0,Batsman,Indian,SOLD,kaggle_main
2014,P0182,Chama Milind,SRH,,10.0,Bowler,Indian,SOLD,kaggle_main
2014,P0300,HS Sharath,DC,,10.0,Bowler,Indian,SOLD,kaggle_main
2014,P0361,Jayant Yadav,DC,,10.0,All-Rounder,Indian,SOLD,kaggle_main
2014,P0407,Karanveer Singh,PBKS,,10.0,All-Rounder,Indian,SOLD,kaggle_main
2014,P0489,Manprit Juneja,SRH,,10.0,Batsman,Indian,SOLD,kaggle_main
2014,P0520,Milind Kumar,DC,,10.0,Batsman,Indian,SOLD,kaggle_main
2014,P0622,Pawan Negi,CSK,,10.0,Bowler,Indian,SOLD,kaggle_main
2014,P0623,Pawan Suyal,MI,,10.0,Bowler,Indian,SOLD,kaggle_main
2014,P0644,Pravin Tambe,RR,,10.0,Bowler,Indian,SOLD,kaggle_main
2014,P0679,Rahul Tewatia,RR,,10.0,All-Rounder,Indian,SOLD,kaggle_main
2014,P0714,Ricky Bhui,SRH,,10.0,Batsman,Overseas,SOLD,kaggle_main
2014,P0733,Ronit More,CSK,,10.0,Bowler,Indian,SOLD,kaggle_main
2014,P0769,Sandeep Warrier,RCB,,10.0,Bowler,Indian,SOLD,kaggle_main
2014,P0787,Sayan Sekhar Mandal,KKR,,10.0,All-Rounder,Indian,SOLD,kaggle_main
2014,P0821,Shivam Sharma,PBKS,,10.0,Bowler,Indian,SOLD,kaggle_main
2014,P0828,Shreyas Gopal,MI,,10.0,Bowler,Indian,SOLD,kaggle_main
2014,P0871,Sushant Marathe,MI,,10.0,Wicket-Keeper,Indian,SOLD,kaggle_main
2014,P0886,Tanmay Mishra,RCB,,10.0,Batsman,Indian,SOLD,kaggle_main
2014,P0934,Vijay Shankar,CSK,,10.0,All-Rounder,Indian,SOLD,kaggle_main
2014,P0972,Yogesh Takawale,RCB,,10.0,Wicket-Keeper,Indian,SOLD,kaggle_main
2014,P0980,Yuzvendra Singh Chahal,RCB,,10.0,Bowler,Indian,SOLD,kaggle_main
2015,P0978,Yuvraj Singh,DC,,1600.0,Batsman,Indian,SOLD,kaggle_main
2015,P0248,Dinesh Karthik,RCB,,1050.0,Wicket-Keeper,Indian,SOLD,kaggle_main
2015,P0070,Angelo Mathews,DC,,750.0,All-Rounder,Overseas,SOLD,kaggle_main
2015,P0981,Zaheer Khan,DC,,400.0,Bowler,Indian,SOLD,kaggle_main
2015,P0904,Trent Boult,SRH,,380.0,Bowler,Overseas,SOLD,kaggle_main
2015,P0062,Amit Mishra,DC,,350.0,Bowler,Indian,SOLD,kaggle_main
2015,P0003,Aaron Finch,MI,,320.0,Batsman,Overseas,SOLD,kaggle_main
2015,P0560,Murali Vijay,PBKS,,300.0,Batsman,Indian,SOLD,kaggle_main
2015,P0217,Darren Sammy,RCB,,280.0,All-Rounder,Overseas,SOLD,kaggle_main
2015,P0225,David Wiese,RCB,,280.0,All-Rounder,Overseas,SOLD,kaggle_main
2015,P0830,Shreyas Iyer,DC,,260.0,Batsman,Indian,SOLD,kaggle_main
2015,P0392,K C Cariappa,KKR,,240.0,Bowler,Indian,SOLD,kaggle_main
2015,P0643,Praveen Kumar,SRH,,220.0,Bowler,Indian,SOLD,kaggle_main
2015,P0419,Kevin Pietersen,SRH,,200.0,Batsman,Overseas,SOLD,kaggle_main
2015,P0293,Gurinder Sandhu,DC,,170.0,Bowler,Indian,SOLD,kaggle_main
2015,P0266,Eoin Morgan,SRH,,150.0,Batsman,Overseas,SOLD,kaggle_main
2015,P0325,Irfan Pathan,CSK,,150.0,All-Rounder,Indian,SOLD,kaggle_main
2015,P0516,Michael Hussey,CSK,,150.0,Batsman,Overseas,SOLD,kaggle_main
2015,P0195,Christopher Morris,RR,,140.0,All-Rounder,Overseas,SOLD,kaggle_main
2015,P0363,Jaydev Unadkat,DC,,110.0,Bowler,Indian,SOLD,kaggle_main
2015,P0702,Ravi Bopara,SRH,,100.0,All-Rounder,Indian,SOLD,kaggle_main
2015,P0791,Sean Abbott,RCB,,100.0,Bowler,Overseas,SOLD,kaggle_main
2015,P0255,Domnic Joseph Muthuswamy,DC,,75.0,Bowler,Overseas,SOLD,kaggle_main
2015,P0021,Adam Milne,RCB,,70.0,Bowler,Overseas,SOLD,kaggle_main
2015,P0403,Kane Williamson,SRH,,60.0,All-Rounder,Overseas,SOLD,kaggle_main
2015,P0166,Brad Hogg,KKR,,50.0,Bowler,Overseas,SOLD,kaggle_main
2015,P0348,James Neesham,KKR,,50.0,All-Rounder,Overseas,SOLD,kaggle_main
2015,P0632,Pragyan Ojha,MI,,50.0,Bowler,Indian,SOLD,kaggle_main
2015,P0777,Sarfaraz Naushad Khan,RCB,,50.0,Batsman,Indian,SOLD,kaggle_main
2015,P0010,Abhimanyu Mithun,MI,,30.0,Bowler,Indian,SOLD,kaggle_main
2015,P0028,Aiden Blizzard,MI,,30.0,Batsman,Overseas,SOLD,kaggle_main
2015,P0050,Albie Morkel,DC,,30.0,All-Rounder,Overseas,SOLD,kaggle_main
2015,P0389,Juan Theron,RR,,30.0,Bowler,Overseas,SOLD,kaggle_main
2015,P0443,Kyle Abbott,CSK,,30.0,Bowler,Overseas,SOLD,kaggle_main
2015,P0453,Laxmi Ratan Shukla,SRH,,30.0,All-Rounder,Indian,SOLD,kaggle_main
2015,P0525,Mitchell McClenaghan,MI,,30.0,Bowler,Overseas,SOLD,kaggle_main
2015,P0590,Nikhil Shankar Naik,PBKS,,30.0,Wicket-Keeper,Indian,SOLD,kaggle_main
2015,P0677,Rahul Sharma,CSK,,30.0,Bowler,Indian,SOLD,kaggle_main
2015,P0858,Subramaniam Badrinath,RCB,,30.0,Batsman,Indian,SOLD,kaggle_main
2015,P0903,Travis Head,DC,,30.0,Batsman,Overseas,SOLD,kaggle_main
2015,P0025,Aditya Garhwal,KKR,,25.0,All-Rounder,Indian,SOLD,kaggle_main
2015,P0495,Marcus Stoinis,DC,,25.0,All-Rounder,Overseas,SOLD,kaggle_main
2015,P0068,Andrew Tye,CSK,,20.0,Bowler,Overseas,SOLD,kaggle_main
2015,P0175,C M Gautam,DC,,20.0,Wicket-Keeper,Indian,SOLD,kaggle_main
2015,P0814,Sheldon Jackson,KKR,,15.0,Batsman,Indian,SOLD,kaggle_main
2015,P0048,Akshay Wakhare,MI,,10.0,Bowler,Indian,SOLD,kaggle_main
2015,P0082,Ankush Bains,CSK,,10.0,Wicket-Keeper,Indian,SOLD,kaggle_main
2015,P0137,Barinder Singh Saran,RR,,10.0,Bowler,Indian,SOLD,kaggle_main
2015,P0249,Dinesh Salunkhe,RR,,10.0,All-Rounder,Indian,SOLD,kaggle_main
2015,P0265,Eklavya Dwivedi,CSK,,10.0,Wicket-Keeper,Indian,SOLD,kaggle_main
2015,P0301,Hanuma Vihari,SRH,,10.0,Batsman,Indian,SOLD,kaggle_main
2015,P0303,Hardik Pandya,MI,,10.0,All-Rounder,Indian,SOLD,kaggle_main
2015,P0334,J Suchith,MI,,10.0,All-Rounder,Indian,SOLD,kaggle_main
2015,P0344,Jalaj Saxena,RCB,,10.0,All-Rounder,Indian,SOLD,kaggle_main
2015,P0394,K K Jiyaz,DC,,10.0,Bowler,Indian,SOLD,kaggle_main
2015,P0424,Kona Srikar Bharat,DC,,10.0,Wicket-Keeper,Indian,SOLD,kaggle_main
2015,P0595,Nitish Rana,MI,,10.0,All-Rounder,Indian,SOLD,kaggle_main
2015,P0613,Pardeep Sahu,RR,,10.0,All-Rounder,Indian,SOLD,kaggle_main
2015,P0634,Prasanth Padmanabhan,SRH,,10.0,All-Rounder,Indian,SOLD,kaggle_main
2015,P0641,Pratyush Singh,CSK,,10.0,All-Rounder,Indian,SOLD,kaggle_main
2015,P0750,Sagar Trivedi,RR,,10.0,All-Rounder,Indian,SOLD,kaggle_main
2015,P0819,Shishir Bhavane,RCB,,10.0,Batsman,Indian,SOLD,kaggle_main
2015,P0840,Siddarth Kaul,SRH,,10.0,Bowler,Indian,SOLD,kaggle_main
2015,P0841,Siddhesh Dinesh Lad,MI,,10.0,All-Rounder,Indian,SOLD,kaggle_main
2015,P0865,Sumit Narwal,KKR,,10.0,All-Rounder,Indian,SOLD,kaggle_main
2015,P0919,Vaibhav Rawal,KKR,,10.0,All-Rounder,Indian,SOLD,kaggle_main
2015,P0971,Yogesh Gowalkar,PBKS,,10.0,All-Rounder,Indian,SOLD,kaggle_main
2016,P0806,Shane Watson,RCB,,950.0,All-Rounder,Overseas,SOLD,kaggle_main
2016,P0622,Pawan Negi,DC,,850.0,All-Rounder,Indian,SOLD,kaggle_main
2016,P0195,Christopher Morris,DC,,700.0,All-Rounder,Overseas,SOLD,kaggle_main
2016,P0978,Yuvraj Singh,SRH,,700.0,All-Rounder,Indian,SOLD,kaggle_main
2016,P0544,Mohit Sharma,PBKS,,650.0,Bowler,Indian,SOLD,kaggle_main
2016,P0104,Ashish Nehra,SRH,,550.0,Bowler,Indian,SOLD,kaggle_main
2016,P0524,Mitchell Marsh,RPS,,480.0,All-Rounder,Overseas,SOLD,kaggle_main
2016,P0465,M Ashwin,RPS,,450.0,Bowler,Indian,SOLD,kaggle_main
2016,P0180,Carlos Brathwaite,DC,,420.0,All-Rounder,Overseas,SOLD,kaggle_main
2016,P0231,Deepak Hooda,SRH,,420.0,All-Rounder,Indian,SOLD,kaggle_main
2016,P0772,Sanju Samson,DC,,420.0,Wicket-Keeper,Indian,SOLD,kaggle_main
2016,P0411,Karun Nair,DC,,400.0,Batsman,Indian,SOLD,kaggle_main
2016,P0330,Ishant Sharma,RPS,,380.0,Bowler,Indian,SOLD,kaggle_main
2016,P0384,Jos Buttler,MI,,380.0,Wicket-Keeper,Overseas,SOLD,kaggle_main
2016,P0419,Kevin Pietersen,RPS,,350.0,Batsman,Overseas,SOLD,kaggle_main
2016,P0643,Praveen Kumar,GL,,350.0,Bowler,Indian,SOLD,kaggle_main
2016,P0579,Nathu Singh,MI,,320.0,Bowler,Indian,SOLD,kaggle_main
2016,P0897,Tim Southee,MI,,250.0,Bowler,Overseas,SOLD,kaggle_main
2016,P0208,Dale Steyn,GL,,230.0,Bowler,Overseas,SOLD,kaggle_main
2016,P0248,Dinesh Karthik,GL,,230.0,Wicket-Keeper,Indian,SOLD,kaggle_main
2016,P0263,Dwayne Smith,GL,,230.0,All-Rounder,Overseas,SOLD,kaggle_main
2016,P0443,Kyle Abbott,PBKS,,210.0,Bowler,Overseas,SOLD,kaggle_main
2016,P0239,Dhawal Kulkarni,GL,,200.0,Bowler,Indian,SOLD,kaggle_main
2016,P0402,Kane Richardson,RCB,,200.0,Bowler,Overseas,SOLD,kaggle_main
2016,P0429,Krunal Pandya,MI,,200.0,All-Rounder,Indian,SOLD,kaggle_main
2016,P0855,Stuart Binny,RCB,,200.0,All-Rounder,Indian,SOLD,kaggle_main
2016,P0720,Rishabh Pant,DC,,190.0,Wicket-Keeper,Indian,SOLD,kaggle_main
2016,P0363,Jaydev Unadkat,KKR,,160.0,Bowler,Indian,SOLD,kaggle_main
2016,P0081,Ankit Singh Rajpoot,KKR,,150.0,Bowler,Indian,SOLD,kaggle_main
2016,P0423,Kishore Pramod Kamath,MI,,140.0,All-Rounder,Indian,SOLD,kaggle_main
2016,P0564,Mustafizur Rahman,SRH,,140.0,Bowler,Overseas,SOLD,kaggle_main
2016,P0379,John Hastings,KKR,,130.0,Bowler,Overseas,SOLD,kaggle_main
2016,P0026,Aditya Tare,SRH,,120.0,Wicket-Keeper,Indian,SOLD,kaggle_main
2016,P0138,Barinder Singh Sran,SRH,,120.0,Bowler,Indian,SOLD,kaggle_main
2016,P0003,Aaron Finch,GL,,100.0,Batsman,Overseas,SOLD,kaggle_main
2016,P0265,Eklavya Dwivedi,GL,,100.0,Wicket-Keeper,Indian,SOLD,kaggle_main
2016,P0325,Irfan Pathan,RPS,,100.0,All-Rounder,Indian,SOLD,kaggle_main
2016,P0892,Thisara Perera,RPS,,100.0,All-Rounder,Overseas,SOLD,kaggle_main
2016,P0392,K C Cariappa,PBKS,,80.0,Bowler,Indian,SOLD,kaggle_main
2016,P0355,Jason Holder,KKR,,70.0,All-Rounder,Overseas,SOLD,kaggle_main
2016,P0687,Rajat Bhatia,RPS,,60.0,All-Rounder,Indian,SOLD,kaggle_main
2016,P0495,Marcus Stoinis,PBKS,,55.0,All-Rounder,Overseas,SOLD,kaggle_main
2016,P0068,Andrew Tye,GL,,50.0,All-Rounder,Overseas,SOLD,kaggle_main
2016,P0106,Ashok Dinda,RPS,,50.0,Bowler,Indian,SOLD,kaggle_main
2016,P0142,Ben Cutting,SRH,,50.0,All-Rounder,Overseas,SOLD,kaggle_main
2016,P0763,Samuel Badree,RCB,,50.0,Bowler,Overseas,SOLD,kaggle_main
2016,P0788,Scott Boland,RPS,,50.0,Bowler,Overseas,SOLD,kaggle_main
2016,P0903,Travis Head,RCB,,50.0,Batsman,Overseas,SOLD,kaggle_main
2016,P0327,Ishan Kishan,GL,,35.0,Wicket-Keeper,Indian,SOLD,kaggle_main
2016,P0642,Praveen Dubey,RCB,,35.0,All-Rounder,Indian,SOLD,kaggle_main
2016,P0934,Vijay Shankar,SRH,,35.0,All-Rounder,Indian,SOLD,kaggle_main
2016,P0010,Abhimanyu Mithun,SRH,,30.0,Bowler,Indian,SOLD,kaggle_main
2016,P0023,Adam Zampa,RPS,,30.0,Bowler,Overseas,SOLD,kaggle_main
2016,P0203,Colin Munro,KKR,,30.0,All-Rounder,Overseas,SOLD,kaggle_main
2016,P0272,Farhaan Behardien,PBKS,,30.0,All-Rounder,Overseas,SOLD,kaggle_main
2016,P0374,Joel Paris,DC,,30.0,Bowler,Overseas,SOLD,kaggle_main
2016,P0624,Peter Handscomb,RPS,,30.0,Wicket-Keeper,Overseas,SOLD,kaggle_main
2016,P0736,Rudra Pratap Singh,RPS,,30.0,Bowler,Indian,SOLD,kaggle_main
2016,P0759,Sam Billings,DC,,30.0,Wicket-Keeper,Overseas,SOLD,kaggle_main
2016,P0331,Ishwar Chandra Pandey,RPS,,20.0,Bowler,Indian,SOLD,kaggle_main
2016,P0362,Jaydev Shah,GL,,20.0,All-Rounder,Indian,SOLD,kaggle_main
2016,P0629,Pradeep Sangwan,GL,,20.0,All-Rounder,Indian,SOLD,kaggle_main
2016,P0644,Pravin Tambe,GL,,20.0,Bowler,Indian,SOLD,kaggle_main
2016,P0685,Rajagopal Sathish,KKR,,20.0,All-Rounder,Indian,SOLD,kaggle_main
2016,P0792,Shadab Jakati,GL,,20.0,All-Rounder,Indian,SOLD,kaggle_main
2016,P0938,Vikramjeet Malik,RCB,,20.0,Bowler,Indian,SOLD,kaggle_main
2016,P0041,Akhil Arvind Herwadkar,DC,,10.0,All-Rounder,Indian,SOLD,kaggle_main
2016,P0047,Akshay Karnewar,RCB,,10.0,All-Rounder,Indian,SOLD,kaggle_main
2016,P0049,Akshdeep Nath,GL,,10.0,All-Rounder,Indian,SOLD,kaggle_main
2016,P0062,Amit Mishra,GL,,10.0,Bowler,Indian,SOLD,kaggle_main
2016,P0080,Ankit Sharma,RPS,,10.0,All-Rounder,Indian,SOLD,kaggle_main
2016,P0082,Ankush Bains,RPS,,10.0,Wicket-Keeper,Indian,SOLD,kaggle_main
2016,P0096,Armaan Jaffer,PBKS,,10.0,Batsman,Indian,SOLD,kaggle_main
2016,P0133,Baba Aparajith,RPS,,10.0,All-Rounder,Indian,SOLD,kaggle_main
2016,P0182,Chama Milind,DC,,10.0,Bowler,Indian,SOLD,kaggle_main
2016,P0230,Deepak Chahar,RPS,,10.0,All-Rounder,Indian,SOLD,kaggle_main
2016,P0232,Deepak Punia,MI,,10.0,All-Rounder,Indian,SOLD,kaggle_main
2016,P0324,Iqbal Abdullah,RCB,,10.0,All-Rounder,Indian,SOLD,kaggle_main
2016,P0352,Jaskaran Singh,RPS,,10.0,Bowler,Indian,SOLD,kaggle_main
2016,P0371,Jitesh Sharma,MI,,10.0,Wicket-Keeper,Indian,SOLD,kaggle_main
2016,P0473,Mahipal Lomror,DC,,10.0,All-Rounder,Indian,SOLD,kaggle_main
2016,P0474,Manan Ajay Sharma,KKR,,10.0,All-Rounder,Indian,SOLD,kaggle_main
2016,P0612,Paras Dogra,GL,,10.0,Batsman,Indian,SOLD,kaggle_main
2016,P0613,Pardeep Sahu,PBKS,,10.0,All-Rounder,Indian,SOLD,kaggle_main
2016,P0623,Pawan Suyal,DC,,10.0,Bowler,Indian,SOLD,kaggle_main
2016,P0641,Pratyush Singh,DC,,10.0,All-Rounder,Indian,SOLD,kaggle_main
2016,P0745,Sachin Baby,RCB,,10.0,Batsman,Indian,SOLD,kaggle_main
2016,P0774,Sarabjit Ladda,GL,,10.0,Bowler,Indian,SOLD,kaggle_main
2016,P0825,Shivil Kaushik,GL,,10.0,Bowler,Indian,SOLD,kaggle_main
2016,P0875,Swapnil Singh,PBKS,,10.0,All-Rounder,Indian,SOLD,kaggle_main
2016,P0878,Syed Khaleel Ahmed,DC,,10.0,All-Rounder,Indian,SOLD,kaggle_main
2016,P0898,Tirumalasetti Suman,SRH,,10.0,Batsman,Indian,SOLD,kaggle_main
2016,P0910,Umang Sharma,GL,,10.0,Batsman,Indian,SOLD,kaggle_main
2016,P0937,Vikas Tokas,RCB,,10.0,Bowler,Indian,SOLD,kaggle_main
2017,P0149,Benjamin Stokes,RPS,,1450.0,All-Rounder,Overseas,SOLD,kaggle_main
2017,P0908,Tymal Mills,RCB,,1200.0,Bowler,Overseas,SOLD,kaggle_main
2017,P0399,Kagiso Rabada,DC,,500.0,Bowler,Overseas,SOLD,kaggle_main
2017,P0904,Trent Boult,KKR,,500.0,Bowler,Overseas,SOLD,kaggle_main
2017,P0617,Pat Cummins,DC,,450.0,Bowler,Overseas,SOLD,kaggle_main
2017,P0196,Chris Woakes,KKR,,420.0,All-Rounder,Overseas,SOLD,kaggle_main
2017,P0697,Rashid Khan Arman,SRH,,400.0,Bowler,Overseas,SOLD,kaggle_main
2017,P0575,Nathan Coulter-Nile,KKR,,350.0,Bowler,Overseas,SOLD,kaggle_main
2017,P0406,Karn Sharma,MI,,320.0,All-Rounder,Indian,SOLD,kaggle_main
2017,P0880,T Natarajan,PBKS,,300.0,Bowler,Indian,SOLD,kaggle_main
2017,P0923,Varun Aaron,PBKS,,280.0,Bowler,Indian,SOLD,kaggle_main
2017,P0538,Mohammed Siraj,SRH,,260.0,Bowler,Indian,SOLD,kaggle_main
2017,P0070,Angelo Mathews,DC,,200.0,All-Rounder,Overseas,SOLD,kaggle_main
2017,P0072,Aniket Choudhary,RCB,,200.0,Bowler,Indian,SOLD,kaggle_main
2017,P0266,Eoin Morgan,PBKS,,200.0,Batsman,Overseas,SOLD,kaggle_main
2017,P0427,Krishnappa Gowtham,MI,,200.0,All-Rounder,Indian,SOLD,kaggle_main
2017,P0523,Mitchell Johnson,MI,,200.0,Bowler,Overseas,SOLD,kaggle_main
2017,P0206,Corey Anderson,DC,,100.0,All-Rounder,Overseas,SOLD,kaggle_main
2017,P0210,Daniel Christian,RPS,,100.0,All-Rounder,Overseas,SOLD,kaggle_main
2017,P0356,Jason Roy,GL,,100.0,Batsman,Overseas,SOLD,kaggle_main
2017,P0465,M Ashwin,DC,,100.0,Bowler,Indian,SOLD,kaggle_main
2017,P0622,Pawan Negi,RCB,,100.0,All-Rounder,Indian,SOLD,kaggle_main
2017,P0140,Basil Thampi,GL,,85.0,Bowler,Indian,SOLD,kaggle_main
2017,P0265,Eklavya Dwivedi,SRH,,75.0,Wicket-Keeper,Indian,SOLD,kaggle_main
2017,P0488,Manpreet Gony,GL,,60.0,Bowler,Indian,SOLD,kaggle_main
2017,P0721,Rishi Dhawan,KKR,,55.0,All-Rounder,Indian,SOLD,kaggle_main
2017,P0193,Chris Jordan,SRH,,50.0,All-Rounder,Overseas,SOLD,kaggle_main
2017,P0216,Darren Bravo,KKR,,50.0,Batsman,Overseas,SOLD,kaggle_main
2017,P0457,Lockie Ferguson,RPS,,50.0,Bowler,Overseas,SOLD,kaggle_main
2017,P0487,Manoj Tiwary,RPS,,50.0,Batsman,Indian,SOLD,kaggle_main
2017,P0500,Martin Guptill,PBKS,,50.0,Batsman,Overseas,SOLD,kaggle_main
2017,P0503,Matt Henry,PBKS,,50.0,Bowler,Overseas,SOLD,kaggle_main
2017,P0579,Nathu Singh,GL,,50.0,Bowler,Indian,SOLD,kaggle_main
2017,P0103,Asela Gunarathna,MI,,30.0,Batsman,Overseas,SOLD,kaggle_main
2017,P0147,Ben Laughlin,SRH,,30.0,Bowler,Overseas,SOLD,kaggle_main
2017,P0160,Billy Stanlake,RCB,,30.0,Bowler,Overseas,SOLD,kaggle_main
2017,P0217,Darren Sammy,PBKS,,30.0,All-Rounder,Overseas,SOLD,kaggle_main
2017,P0363,Jaydev Unadkat,RPS,,30.0,Bowler,Indian,SOLD,kaggle_main
2017,P0536,Mohammed Nabi,SRH,,30.0,All-Rounder,Overseas,SOLD,kaggle_main
2017,P0558,Munaf Patel,GL,,30.0,Bowler,Indian,SOLD,kaggle_main
2017,P0585,Nicolas Pooran,MI,,30.0,Wicket-Keeper,Overseas,SOLD,kaggle_main
2017,P0735,Rovman Powell,KKR,,30.0,All-Rounder,Overseas,SOLD,kaggle_main
2017,P0784,Saurabh Tiwary,MI,,30.0,Batsman,Indian,SOLD,kaggle_main
2017,P0026,Aditya Tare,DC,,25.0,Wicket-Keeper,Indian,SOLD,kaggle_main
2017,P0679,Rahul Tewatia,PBKS,,25.0,All-Rounder,Indian,SOLD,kaggle_main
2017,P0049,Akshdeep Nath,GL,,10.0,All-Rounder,Indian,SOLD,kaggle_main
2017,P0077,Ankeet Bawane,DC,,10.0,Batsman,Indian,SOLD,kaggle_main
2017,P0190,Chirag Suri,GL,,10.0,Batsman,Indian,SOLD,kaggle_main
2017,P0329,Ishank Jaggi,KKR,,10.0,Batsman,Indian,SOLD,kaggle_main
2017,P0433,Kulwant Khejroliya,MI,,10.0,Bowler,Indian,SOLD,kaggle_main
2017,P0521,Milind Tandon,RPS,,10.0,All-Rounder,Indian,SOLD,kaggle_main
2017,P0581,Navdeep Saini,DC,,10.0,Bowler,Indian,SOLD,kaggle_main
2017,P0640,Pratham Singh,GL,,10.0,All-Rounder,Indian,SOLD,kaggle_main
